,Date,Patch,Format,match_url,Maps_Won_1,Maps_Won_2,Map Number,Map,Duration,Team1,RoundsWon1,Team2,RoundsWon2,PistolWin1,PistolWin2,EcoWin1,Ecowin2,SemiEcoWin1,SemiEcoWin2,SemiBuyWin1,SemiBuyWin2,BuyWin1,BuyWin2
83,2023-03-01 16:00:00,Patch 6.03,BO3,https://www.vlr.gg/167906/jelly-e-amigas-vs-black-dragons-female-game-changers-2023-brazil-series-1-qualifier-3-qf,2,0,2,Fracture,31:54,jelly e amigas,13,Black Dragons Female,2,2,0,2 (2),3 (0),0 (0),3 (0),4 (4),2 (0),9 (7),7 (2)
84,2023-03-05 11:00:00,Patch 6.03,BO3,https://www.vlr.gg/167907/team-liquid-brazil-vs-00nation-fem-game-changers-2023-brazil-series-1-qualifier-3-sf,2,0,1,Ascent,24:24,Team Liquid Brazil,13,00Nation Fem,1,2,0,2 (2),3 (0),0 (0),2 (0),4 (3),5 (0),8 (8),4 (1)
85,2023-03-05 11:00:00,Patch 6.03,BO3,https://www.vlr.gg/167907/team-liquid-brazil-vs-00nation-fem-game-changers-2023-brazil-series-1-qualifier-3-sf,2,0,2,Pearl,40:33,Team Liquid Brazil,13,00Nation Fem,7,0,2,4 (1),4 (2),0 (0),2 (0),2 (2),3 (1),14 (10),11 (4)
86,2023-03-05 13:00:00,Patch 6.03,BO3,https://www.vlr.gg/167908/oddik-bright-vs-jelly-e-amigas-game-changers-2023-brazil-series-1-qualifier-3-sf,0,2,1,Lotus,46:25,ODDIK Bright,8,jelly e amigas,13,1,1,3 (1),3 (1),4 (1),1 (1),2 (1),3 (2),12 (5),14 (9)
87,2023-03-05 13:00:00,Patch 6.03,BO3,https://www.vlr.gg/167908/oddik-bright-vs-jelly-e-amigas-game-changers-2023-brazil-series-1-qualifier-3-sf,0,2,2,Pearl,44:32,ODDIK Bright,8,jelly e amigas,13,1,1,3 (1),3 (1),2 (0),1 (0),5 (2),4 (2),11 (5),13 (10)
88,2023-03-06 16:00:00,Patch 6.03,BO5,https://www.vlr.gg/167909/team-liquid-brazil-vs-jelly-e-amigas-game-changers-2023-brazil-series-1-qualifier-3-gf,3,2,1,"Fracture
PICK",40:33,Team Liquid Brazil,4,jelly e amigas,13,1,1,3 (1),3 (2),3 (0),0 (0),4 (1),3 (2),7 (2),11 (9)
89,2023-03-06 16:00:00,Patch 6.03,BO5,https://www.vlr.gg/167909/team-liquid-brazil-vs-jelly-e-amigas-game-changers-2023-brazil-series-1-qualifier-3-gf,3,2,2,"Pearl
PICK",44:45,Team Liquid Brazil,13,jelly e amigas,7,2,0,2 (2),4 (0),1 (1),1 (0),7 (4),3 (2),10 (6),12 (5)
90,2023-03-06 16:00:00,Patch 6.03,BO5,https://www.vlr.gg/167909/team-liquid-brazil-vs-jelly-e-amigas-game-changers-2023-brazil-series-1-qualifier-3-gf,3,2,3,"Ascent
PICK",56:14,Team Liquid Brazil,12,jelly e amigas,14,1,1,3 (1),3 (1),0 (0),1 (0),5 (3),7 (3),18 (8),15 (10)
91,2023-03-06 16:00:00,Patch 6.03,BO5,https://www.vlr.gg/167909/team-liquid-brazil-vs-jelly-e-amigas-game-changers-2023-brazil-series-1-qualifier-3-gf,3,2,4,"Icebox
PICK",37:48,Team Liquid Brazil,13,jelly e amigas,6,1,1,4 (1),3 (2),1 (1),1 (0),2 (1),6 (2),12 (10),9 (2)
92,2023-03-06 16:00:00,Patch 6.03,BO5,https://www.vlr.gg/167909/team-liquid-brazil-vs-jelly-e-amigas-game-changers-2023-brazil-series-1-qualifier-3-gf,3,2,5,Split,36:52,Team Liquid Brazil,13,jelly e amigas,5,1,1,3 (1),3 (1),0 (0),2 (0),4 (3),5 (1),11 (9),8 (3)
93,2023-02-19 22:30:00,Patch 6.02,BO5,https://www.vlr.gg/170958/crazy-raccoon-vs-scarz-challengers-league-japan-split-1-uf,3,0,1,"Fracture
PICK",49:09,Crazy Raccoon,13,SCARZ,10,1,1,3 (1),3 (1),1 (0),1 (0),3 (2),6 (5),16 (10),13 (4)
94,2023-02-19 22:30:00,Patch 6.02,BO5,https://www.vlr.gg/170958/crazy-raccoon-vs-scarz-challengers-league-japan-split-1-uf,3,0,2,"Pearl
PICK",53:36,Crazy Raccoon,13,SCARZ,10,1,1,4 (1),3 (1),2 (1),2 (0),2 (2),3 (1),15 (9),15 (8)
95,2023-02-19 22:30:00,Patch 6.02,BO5,https://www.vlr.gg/170958/crazy-raccoon-vs-scarz-challengers-league-japan-split-1-uf,3,0,3,"Haven
PICK",41:29,Crazy Raccoon,13,SCARZ,8,0,2,4 (0),2 (2),1 (1),3 (1),1 (0),8 (2),15 (12),8 (3)
96,2023-03-19 00:00:00,Patch 6.03,BO5,https://www.vlr.gg/170961/crazy-raccoon-vs-fennel-challengers-league-japan-split-1-gf,0,3,1,"Ascent
PICK",59:34,Crazy Raccoon,11,FENNEL,13,1,1,3 (1),3 (1),0 (0),3 (1),6 (1),3 (3),15 (9),15 (8)
97,2023-03-19 00:00:00,Patch 6.03,BO5,https://www.vlr.gg/170961/crazy-raccoon-vs-fennel-challengers-league-japan-split-1-gf,0,3,2,"Fracture
PICK",40:28,Crazy Raccoon,6,FENNEL,13,0,2,4 (0),2 (2),2 (1),1 (0),2 (0),5 (4),11 (5),11 (7)
98,2023-03-19 00:00:00,Patch 6.03,BO5,https://www.vlr.gg/170961/crazy-raccoon-vs-fennel-challengers-league-japan-split-1-gf,0,3,3,"Split
PICK",52:02,Crazy Raccoon,9,FENNEL,13,0,2,4 (0),2 (2),1 (1),1 (0),3 (1),7 (4),14 (7),12 (7)
99,2023-02-18 22:30:00,Patch 6.02,BO5,https://www.vlr.gg/170956/sengoku-gaming-vs-igzist-challengers-league-japan-split-1-lr1,3,1,1,"Fracture
PICK",46:09,Sengoku Gaming,13,IGZIST,8,0,2,4 (1),2 (2),0 (0),2 (0),1 (1),8 (4),16 (11),9 (2)
100,2023-02-18 22:30:00,Patch 6.02,BO5,https://www.vlr.gg/170956/sengoku-gaming-vs-igzist-challengers-league-japan-split-1-lr1,3,1,2,"Pearl
PICK",1:36:06,Sengoku Gaming,23,IGZIST,21,2,0,2 (2),4 (0),3 (0),1 (0),6 (4),3 (2),33 (17),36 (19)
101,2023-02-18 22:30:00,Patch 6.02,BO5,https://www.vlr.gg/170956/sengoku-gaming-vs-igzist-challengers-league-japan-split-1-lr1,3,1,3,"Haven
PICK",47:03,Sengoku Gaming,10,IGZIST,13,1,1,3 (1),4 (1),1 (0),1 (0),5 (0),2 (1),14 (9),16 (11)
102,2023-02-18 22:30:00,Patch 6.02,BO5,https://www.vlr.gg/170956/sengoku-gaming-vs-igzist-challengers-league-japan-split-1-lr1,3,1,4,"Lotus
PICK",33:53,Sengoku Gaming,13,IGZIST,5,2,0,2 (2),3 (0),0 (0),2 (0),5 (5),4 (1),11 (6),9 (4)
103,2023-02-19 03:50:00,Patch 6.02,BO5,https://www.vlr.gg/170957/fennel-vs-northeption-challengers-league-japan-split-1-lr1,3,2,1,"Fracture
PICK",38:29,FENNEL,6,NORTHEPTION,13,0,2,3 (0),2 (2),3 (1),3 (3),6 (4),5 (3),7 (1),9 (5)
104,2023-02-19 03:50:00,Patch 6.02,BO5,https://www.vlr.gg/170957/fennel-vs-northeption-challengers-league-japan-split-1-lr1,3,2,2,"Lotus
PICK",49:27,FENNEL,13,NORTHEPTION,9,1,1,3 (2),3 (1),2 (0),3 (0),2 (2),2 (0),15 (9),14 (8)
105,2023-02-19 03:50:00,Patch 6.02,BO5,https://www.vlr.gg/170957/fennel-vs-northeption-challengers-league-japan-split-1-lr1,3,2,3,"Ascent
PICK",42:52,FENNEL,6,NORTHEPTION,13,0,2,4 (0),2 (2),1 (0),2 (2),2 (0),4 (2),12 (6),11 (7)
106,2023-02-19 03:50:00,Patch 6.02,BO5,https://www.vlr.gg/170957/fennel-vs-northeption-challengers-league-japan-split-1-lr1,3,2,4,"Haven
PICK",37:49,FENNEL,13,NORTHEPTION,5,1,1,3 (1),3 (1),0 (0),3 (0),2 (2),5 (2),13 (10),7 (2)
107,2023-02-19 03:50:00,Patch 6.02,BO5,https://www.vlr.gg/170957/fennel-vs-northeption-challengers-league-japan-split-1-lr1,3,2,5,Split,40:47,FENNEL,13,NORTHEPTION,6,2,0,2 (2),4 (0),1 (0),3 (1),5 (4),3 (1),11 (7),9 (4)
108,2023-02-20 02:15:00,Patch 6.02,BO5,https://www.vlr.gg/170959/sengoku-gaming-vs-fennel-challengers-league-japan-split-1-lr2,2,3,1,"Ascent
PICK",1:03:54,Sengoku Gaming,13,FENNEL,15,1,1,3 (1),3 (1),1 (0),2 (0),4 (2),4 (3),20 (10),19 (11)
109,2023-02-20 02:15:00,Patch 6.02,BO5,https://www.vlr.gg/170959/sengoku-gaming-vs-fennel-challengers-league-japan-split-1-lr2,2,3,2,"Haven
PICK",49:33,Sengoku Gaming,13,FENNEL,9,1,1,3 (1),3 (1),0 (0),1 (1),3 (2),6 (4),16 (10),12 (3)
110,2023-02-20 02:15:00,Patch 6.02,BO5,https://www.vlr.gg/170959/sengoku-gaming-vs-fennel-challengers-league-japan-split-1-lr2,2,3,3,"Lotus
PICK",37:39,Sengoku Gaming,13,FENNEL,5,1,1,2 (1),4 (1),0 (0),1 (0),4 (4),5 (0),12 (8),8 (4)
111,2023-02-20 02:15:00,Patch 6.02,BO5,https://www.vlr.gg/170959/sengoku-gaming-vs-fennel-challengers-league-japan-split-1-lr2,2,3,4,"Split
PICK",52:04,Sengoku Gaming,8,FENNEL,13,1,1,3 (1),3 (1),2 (0),0 (0),8 (5),2 (1),8 (2),16 (11)
112,2023-02-20 02:15:00,Patch 6.02,BO5,https://www.vlr.gg/170959/sengoku-gaming-vs-fennel-challengers-league-japan-split-1-lr2,2,3,5,Pearl,57:46,Sengoku Gaming,11,FENNEL,13,2,0,2 (2),4 (1),2 (0),1 (0),6 (1),2 (1),14 (8),17 (11)
113,2023-03-18 00:00:00,Patch 6.03,BO5,https://www.vlr.gg/170960/scarz-vs-fennel-challengers-league-japan-split-1-lf,2,3,1,"Pearl
PICK",52:46,SCARZ,13,FENNEL,7,2,0,2 (2),4 (1),2 (1),1 (0),5 (2),4 (1),11 (8),11 (5)
114,2023-03-18 00:00:00,Patch 6.03,BO5,https://www.vlr.gg/170960/scarz-vs-fennel-challengers-league-japan-split-1-lf,2,3,2,"Ascent
PICK",52:15,SCARZ,9,FENNEL,13,1,1,3 (1),3 (1),1 (0),0 (0),4 (2),8 (6),14 (6),11 (6)
115,2023-03-18 00:00:00,Patch 6.03,BO5,https://www.vlr.gg/170960/scarz-vs-fennel-challengers-league-japan-split-1-lf,2,3,3,"Split
PICK",1:14:21,SCARZ,17,FENNEL,15,0,2,4 (1),2 (2),2 (1),1 (0),6 (3),5 (2),20 (12),24 (11)
116,2023-03-18 00:00:00,Patch 6.03,BO5,https://www.vlr.gg/170960/scarz-vs-fennel-challengers-league-japan-split-1-lf,2,3,4,"Fracture
PICK",56:36,SCARZ,11,FENNEL,13,1,1,3 (2),4 (1),4 (1),0 (0),5 (3),4 (2),12 (5),16 (10)
117,2023-03-18 00:00:00,Patch 6.03,BO5,https://www.vlr.gg/170960/scarz-vs-fennel-challengers-league-japan-split-1-lf,2,3,5,Lotus,39:34,SCARZ,4,FENNEL,13,1,1,3 (1),3 (2),4 (1),0 (0),3 (0),1 (1),7 (2),13 (10)
118,2023-03-15 02:00:00,Patch 6.03,BO3,https://www.vlr.gg/185124/indonesia-vs-cambodia-sea-esports-championship-2023-sf,2,0,1,"Icebox
PICK",47:43,Indonesia,13,Cambodia,9,1,1,3 (1),3 (1),0 (0),3 (1),3 (1),6 (3),16 (11),10 (4)
119,2023-03-15 02:00:00,Patch 6.03,BO3,https://www.vlr.gg/185124/indonesia-vs-cambodia-sea-esports-championship-2023-sf,2,0,2,"Ascent
PICK",29:52,Indonesia,13,Cambodia,5,1,1,3 (2),2 (1),1 (0),5 (0),2 (1),3 (1),12 (10),8 (3)
120,2023-03-15 04:00:00,Patch 6.03,BO3,https://www.vlr.gg/185125/malaysia-vs-vietnam-sea-esports-championship-2023-sf,0,2,1,"Haven
PICK",41:41,Malaysia,8,Vietnam,13,1,1,3 (1),3 (1),2 (0),1 (0),6 (3),3 (2),10 (4),14 (10)
121,2023-03-15 04:00:00,Patch 6.03,BO3,https://www.vlr.gg/185125/malaysia-vs-vietnam-sea-esports-championship-2023-sf,0,2,2,"Lotus
PICK",44:43,Malaysia,7,Vietnam,13,0,2,4 (0),2 (2),2 (0),2 (0),3 (1),5 (5),11 (6),11 (6)
122,2023-03-15 09:00:00,Patch 6.03,BO3,https://www.vlr.gg/185127/indonesia-vs-vietnam-sea-esports-championship-2023-gf,2,0,1,"Split
PICK",35:02,Indonesia,13,Vietnam,1,2,0,2 (2),3 (0),0 (0),2 (0),3 (3),4 (1),9 (8),5 (0)
123,2023-03-15 09:00:00,Patch 6.03,BO3,https://www.vlr.gg/185127/indonesia-vs-vietnam-sea-esports-championship-2023-gf,2,0,2,"Haven
PICK",46:16,Indonesia,13,Vietnam,10,1,1,3 (2),3 (1),2 (0),1 (0),5 (3),3 (1),13 (8),16 (8)
124,2023-03-15 06:30:00,Patch 6.03,BO3,https://www.vlr.gg/185126/cambodia-vs-malaysia-sea-esports-championship-2023-3rd-place,0,2,1,"Icebox
PICK",58:38,Cambodia,12,Malaysia,14,2,0,2 (2),4 (1),1 (0),2 (1),9 (5),4 (1),14 (5),16 (11)
125,2023-03-15 06:30:00,Patch 6.03,BO3,https://www.vlr.gg/185126/cambodia-vs-malaysia-sea-esports-championship-2023-3rd-place,0,2,2,"Fracture
PICK",41:22,Cambodia,10,Malaysia,13,1,1,2 (1),4 (1),1 (0),0 (0),9 (5),5 (4),11 (4),14 (8)
126,2023-02-25 04:30:00,Patch 6.02,BO3,https://www.vlr.gg/164084/mouz-vs-cgn-esports-challengers-league-dach-evolution-split-1-ubsf,0,2,1,"Ascent
PICK",50:11,MOUZ,8,CGN Esports,13,1,1,2 (1),3 (2),4 (1),0 (0),4 (1),5 (5),11 (5),13 (6)
127,2023-02-25 04:30:00,Patch 6.02,BO3,https://www.vlr.gg/164084/mouz-vs-cgn-esports-challengers-league-dach-evolution-split-1-ubsf,0,2,2,"Split
PICK",47:40,MOUZ,8,CGN Esports,13,1,1,3 (1),3 (2),1 (0),1 (0),6 (2),5 (4),11 (5),12 (7)
128,2023-02-25 06:45:00,Patch 6.02,BO3,https://www.vlr.gg/164085/unicorns-of-love-vs-angry-titans-challengers-league-dach-evolution-split-1-ubsf,2,0,1,"Lotus
PICK",47:04,Unicorns of Love,13,Angry Titans,8,1,1,3 (1),3 (1),0 (0),1 (0),4 (3),7 (2),14 (9),10 (5)
129,2023-02-25 06:45:00,Patch 6.02,BO3,https://www.vlr.gg/164085/unicorns-of-love-vs-angry-titans-challengers-league-dach-evolution-split-1-ubsf,2,0,2,"Haven
PICK",45:07,Unicorns of Love,13,Angry Titans,8,1,1,3 (1),3 (1),0 (0),1 (0),4 (4),6 (2),14 (8),11 (5)
130,2023-02-26 07:15:00,Patch 6.02,BO3,https://www.vlr.gg/164086/cgn-esports-vs-unicorns-of-love-challengers-league-dach-evolution-split-1-ubf,0,2,1,"Pearl
PICK",33:52,CGN Esports,3,Unicorns of Love,13,0,2,4 (0),2 (2),2 (0),0 (0),2 (0),5 (5),8 (3),9 (6)
131,2023-02-26 07:15:00,Patch 6.02,BO3,https://www.vlr.gg/164086/cgn-esports-vs-unicorns-of-love-challengers-league-dach-evolution-split-1-ubf,0,2,2,"Ascent
PICK",37:31,CGN Esports,6,Unicorns of Love,13,0,2,4 (0),2 (2),1 (0),0 (0),5 (4),7 (4),9 (2),10 (7)
132,2023-03-12 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/164087/unicorns-of-love-vs-cgn-esports-challengers-league-dach-evolution-split-1-gf,0,3,1,"Lotus
PICK",49:20,Unicorns of Love,8,CGN Esports,13,2,0,2 (2),4 (1),3 (1),1 (0),5 (1),3 (3),11 (4),13 (9)
133,2023-03-12 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/164087/unicorns-of-love-vs-cgn-esports-challengers-league-dach-evolution-split-1-gf,0,3,2,"Ascent
PICK",52:27,Unicorns of Love,9,CGN Esports,13,1,1,3 (1),3 (1),3 (0),1 (1),4 (1),5 (2),12 (7),13 (9)
134,2023-03-12 12:00:00,Patch 6.02,BO5,https://www.vlr.gg/164087/unicorns-of-love-vs-cgn-esports-challengers-league-dach-evolution-split-1-gf,0,3,3,"Pearl
PICK",48:11,Unicorns of Love,5,CGN Esports,13,1,1,2 (1),2 (1),5 (1),1 (0),4 (2),2 (2),7 (1),13 (10)
135,2023-02-26 04:30:00,Patch 6.02,BO3,https://www.vlr.gg/164088/mouz-vs-angry-titans-challengers-league-dach-evolution-split-1-lr1,1,2,1,"Ascent
PICK",44:47,MOUZ,6,Angry Titans,13,1,1,3 (1),3 (1),1 (0),0 (0),5 (2),3 (3),10 (3),13 (9)
136,2023-02-26 04:30:00,Patch 6.02,BO3,https://www.vlr.gg/164088/mouz-vs-angry-titans-challengers-league-dach-evolution-split-1-lr1,1,2,2,"Icebox
PICK",38:21,MOUZ,13,Angry Titans,4,1,1,3 (2),3 (1),0 (0),2 (0),3 (3),3 (0),11 (8),9 (3)
137,2023-02-26 04:30:00,Patch 6.02,BO3,https://www.vlr.gg/164088/mouz-vs-angry-titans-challengers-league-dach-evolution-split-1-lr1,1,2,3,Split,44:31,MOUZ,7,Angry Titans,13,0,2,4 (0),2 (2),2 (1),0 (0),4 (2),6 (2),10 (4),12 (9)
138,2023-03-11 11:00:00,Patch 6.02,BO3,https://www.vlr.gg/164089/cgn-esports-vs-angry-titans-challengers-league-dach-evolution-split-1-lbf,2,1,1,"Split
PICK",49:17,CGN Esports,7,Angry Titans,13,1,1,3 (1),3 (1),1 (0),1 (0),6 (3),2 (2),10 (3),14 (10)
139,2023-03-11 11:00:00,Patch 6.02,BO3,https://www.vlr.gg/164089/cgn-esports-vs-angry-titans-challengers-league-dach-evolution-split-1-lbf,2,1,2,"Fracture
PICK",43:56,CGN Esports,13,Angry Titans,7,1,1,3 (1),3 (1),0 (0),1 (0),2 (2),6 (2),15 (10),10 (4)
140,2023-03-11 11:00:00,Patch 6.02,BO3,https://www.vlr.gg/164089/cgn-esports-vs-angry-titans-challengers-league-dach-evolution-split-1-lbf,2,1,3,Lotus,53:28,CGN Esports,13,Angry Titans,10,1,1,3 (1),3 (1),2 (0),2 (1),3 (2),6 (4),15 (10),12 (4)
141,2023-03-09 11:00:00,Patch 6.03,BO3,https://www.vlr.gg/184192/diamant-esports-vs-cyber-wolves-esports-challengers-league-east-surge-split-1-ur1,2,0,1,"Ascent
PICK",40:37,Diamant Esports,13,Cyber Wolves Esports,6,2,0,3 (3),3 (0),0 (0),1 (0),5 (4),9 (5),11 (6),6 (1)
142,2023-03-09 11:00:00,Patch 6.03,BO3,https://www.vlr.gg/184192/diamant-esports-vs-cyber-wolves-esports-challengers-league-east-surge-split-1-ur1,2,0,2,"Lotus
PICK",49:07,Diamant Esports,13,Cyber Wolves Esports,8,2,0,2 (2),4 (0),0 (0),2 (0),7 (4),4 (2),12 (7),11 (6)
143,2023-03-09 13:00:00,Patch 6.03,BO3,https://www.vlr.gg/184193/enterprise-esports-vs-anonymo-esports-challengers-league-east-surge-split-1-ur1,2,1,1,"Haven
PICK",56:59,Enterprise Esports,12,Anonymo Esports,14,1,1,4 (1),2 (1),1 (1),4 (1),4 (1),4 (2),17 (9),16 (10)
144,2023-03-09 13:00:00,Patch 6.03,BO3,https://www.vlr.gg/184193/enterprise-esports-vs-anonymo-esports-challengers-league-east-surge-split-1-ur1,2,1,2,"Lotus
PICK",51:31,Enterprise Esports,13,Anonymo Esports,9,0,2,7 (4),6 (2),0 (0),2 (0),1 (0),4 (2),14 (9),10 (5)
145,2023-03-09 13:00:00,Patch 6.03,BO3,https://www.vlr.gg/184193/enterprise-esports-vs-anonymo-esports-challengers-league-east-surge-split-1-ur1,2,1,3,Ascent,40:20,Enterprise Esports,13,Anonymo Esports,7,1,1,3 (1),3 (1),1 (1),3 (0),3 (2),6 (3),13 (9),8 (3)
146,2023-03-10 10:00:00,Patch 6.03,BO3,https://www.vlr.gg/184194/acend-vs-diamant-esports-challengers-league-east-surge-split-1-ubsf,2,1,1,"Icebox
PICK",45:50,Acend,8,Diamant Esports,13,1,1,3 (1),3 (1),1 (0),0 (0),5 (2),6 (5),12 (5),12 (7)
147,2023-03-10 10:00:00,Patch 6.03,BO3,https://www.vlr.gg/184194/acend-vs-diamant-esports-challengers-league-east-surge-split-1-ubsf,2,1,2,"Split
PICK",1:08:18,Acend,17,Diamant Esports,15,1,1,3 (1),3 (1),1 (1),2 (0),4 (1),5 (3),24 (14),22 (11)
148,2023-03-10 10:00:00,Patch 6.03,BO3,https://www.vlr.gg/184194/acend-vs-diamant-esports-challengers-league-east-surge-split-1-ubsf,2,1,3,Ascent,47:48,Acend,13,Diamant Esports,10,1,1,3 (1),3 (1),2 (0),3 (0),3 (3),4 (3),15 (9),13 (6)
149,2023-03-10 13:30:00,Patch 6.03,BO3,https://www.vlr.gg/184195/rapid-ninjas-vs-enterprise-esports-challengers-league-east-surge-split-1-ubsf,0,2,1,"Ascent
PICK",37:26,Rapid Ninjas,4,Enterprise Esports,13,1,1,3 (1),3 (1),2 (0),1 (0),4 (1),1 (1),8 (2),12 (11)
150,2023-03-10 13:30:00,Patch 6.03,BO3,https://www.vlr.gg/184195/rapid-ninjas-vs-enterprise-esports-challengers-league-east-surge-split-1-ubsf,0,2,2,"Haven
PICK",54:26,Rapid Ninjas,12,Enterprise Esports,14,0,2,3 (0),2 (2),0 (0),2 (0),8 (5),9 (4),15 (7),13 (8)
151,2023-03-11 10:00:00,Patch 6.03,BO3,https://www.vlr.gg/184196/acend-vs-enterprise-esports-challengers-league-east-surge-split-1-ubf,2,0,1,"Split
PICK",46:21,Acend,13,Enterprise Esports,10,1,1,3 (1),3 (1),3 (0),2 (0),2 (2),4 (1),15 (10),14 (8)
152,2023-03-11 10:00:00,Patch 6.03,BO3,https://www.vlr.gg/184196/acend-vs-enterprise-esports-challengers-league-east-surge-split-1-ubf,2,0,2,"Pearl
PICK",43:26,Acend,13,Enterprise Esports,6,1,1,3 (1),3 (1),1 (0),2 (0),4 (3),6 (4),11 (9),8 (1)
153,2023-03-12 12:00:00,Patch 6.03,BO5,https://www.vlr.gg/184197/acend-vs-enterprise-esports-challengers-league-east-surge-split-1-gf,3,0,1,"Icebox
PICK",39:27,Acend,13,Enterprise Esports,5,1,1,3 (1),3 (1),1 (1),1 (0),2 (1),6 (2),12 (10),8 (2)
154,2023-03-12 12:00:00,Patch 6.03,BO5,https://www.vlr.gg/184197/acend-vs-enterprise-esports-challengers-league-east-surge-split-1-gf,3,0,2,"Haven
PICK",50:22,Acend,14,Enterprise Esports,12,1,1,3 (2),3 (1),1 (0),2 (0),3 (2),5 (1),19 (10),16 (10)
155,2023-03-12 12:00:00,Patch 6.03,BO5,https://www.vlr.gg/184197/acend-vs-enterprise-esports-challengers-league-east-surge-split-1-gf,3,0,3,"Pearl
PICK",36:13,Acend,13,Enterprise Esports,4,2,0,2 (2),3 (0),1 (1),3 (1),3 (2),4 (1),11 (8),7 (2)
156,2023-03-10 15:30:00,Patch 6.03,BO3,https://www.vlr.gg/184198/diamant-esports-vs-anonymo-esports-challengers-league-east-surge-split-1-lr1,1,2,1,"Split
PICK",32:15,Diamant Esports,3,Anonymo Esports,13,0,2,3 (0),2 (2),3 (0),0 (0),3 (1),3 (2),7 (2),11 (9)
157,2023-03-10 15:30:00,Patch 6.03,BO3,https://www.vlr.gg/184198/diamant-esports-vs-anonymo-esports-challengers-league-east-surge-split-1-lr1,1,2,2,"Lotus
PICK",32:56,Diamant Esports,13,Anonymo Esports,3,2,0,3 (3),3 (0),0 (0),2 (1),3 (1),5 (1),10 (9),6 (1)
158,2023-03-10 15:30:00,Patch 6.03,BO3,https://www.vlr.gg/184198/diamant-esports-vs-anonymo-esports-challengers-league-east-surge-split-1-lr1,1,2,3,Pearl,44:48,Diamant Esports,6,Anonymo Esports,13,1,1,3 (1),3 (1),2 (0),2 (0),2 (1),2 (2),12 (4),12 (10)
159,2023-03-11 08:00:00,Patch 6.03,BO3,https://www.vlr.gg/184199/rapid-ninjas-vs-cyber-wolves-esports-challengers-league-east-surge-split-1-lr1,0,2,1,"Ascent
PICK",35:21,Rapid Ninjas,4,Cyber Wolves Esports,13,0,2,3 (0),2 (2),1 (0),0 (0),5 (1),4 (4),8 (3),11 (7)
160,2023-03-11 08:00:00,Patch 6.03,BO3,https://www.vlr.gg/184199/rapid-ninjas-vs-cyber-wolves-esports-challengers-league-east-surge-split-1-lr1,0,2,2,"Haven
PICK",43:29,Rapid Ninjas,7,Cyber Wolves Esports,13,0,2,3 (0),2 (2),2 (0),2 (0),6 (3),5 (5),9 (4),11 (6)
161,2023-03-11 12:00:00,Patch 6.03,BO3,https://www.vlr.gg/184200/anonymo-esports-vs-cyber-wolves-esports-challengers-league-east-surge-split-1-lr2,2,0,1,Icebox,40:53,Anonymo Esports,13,Cyber Wolves Esports,6,1,1,2 (1),3 (1),1 (0),2 (0),3 (2),4 (3),13 (10),10 (2)
162,2023-03-11 12:00:00,Patch 6.03,BO3,https://www.vlr.gg/184200/anonymo-esports-vs-cyber-wolves-esports-challengers-league-east-surge-split-1-lr2,2,0,2,Ascent,37:50,Anonymo Esports,13,Cyber Wolves Esports,5,2,0,2 (2),4 (0),1 (0),1 (0),4 (2),5 (1),11 (9),8 (4)
163,2023-03-12 09:00:00,Patch 6.03,BO3,https://www.vlr.gg/184201/enterprise-esports-vs-anonymo-esports-challengers-league-east-surge-split-1-lbf,2,0,1,"Haven
PICK",47:11,Enterprise Esports,13,Anonymo Esports,8,1,1,3 (1),3 (1),0 (0),1 (0),4 (1),8 (2),14 (11),9 (5)
164,2023-03-12 09:00:00,Patch 6.03,BO3,https://www.vlr.gg/184201/enterprise-esports-vs-anonymo-esports-challengers-league-east-surge-split-1-lbf,2,0,2,"Split
PICK",42:43,Enterprise Esports,13,Anonymo Esports,8,1,1,2 (1),3 (1),1 (1),3 (1),6 (3),5 (1),12 (8),10 (5)
165,2023-03-07 11:30:00,Patch 6.03,BO3,https://www.vlr.gg/183500/team-falcons-vs-unity-esports-challengers-league-mena-resilience-split-1-ubf,2,1,1,"Fracture
PICK",45:08,Team Falcons,5,Unity Esports,13,1,1,3 (1),3 (1),0 (0),0 (0),6 (2),2 (1),9 (2),13 (11)
166,2023-03-07 11:30:00,Patch 6.03,BO3,https://www.vlr.gg/183500/team-falcons-vs-unity-esports-challengers-league-mena-resilience-split-1-ubf,2,1,2,"Icebox
PICK",51:11,Team Falcons,13,Unity Esports,10,1,1,3 (1),2 (1),2 (0),1 (1),4 (2),7 (1),14 (10),13 (7)
167,2023-03-07 11:30:00,Patch 6.03,BO3,https://www.vlr.gg/183500/team-falcons-vs-unity-esports-challengers-league-mena-resilience-split-1-ubf,2,1,3,Pearl,49:16,Team Falcons,13,Unity Esports,8,2,0,3 (2),3 (0),0 (0),3 (1),5 (1),4 (2),13 (10),11 (5)
168,2023-03-11 11:30:00,Patch 6.03,BO5,https://www.vlr.gg/183501/team-falcons-vs-unity-esports-challengers-league-mena-resilience-split-1-gf,1,3,1,"Icebox
PICK",1:17:34,Team Falcons,15,Unity Esports,17,2,0,2 (2),3 (0),1 (0),2 (1),13 (8),5 (4),16 (5),22 (12)
